"Customer";"Location";"All Time Work";"Number of sensors";"TempSen";"HumpSen";"LightSen";"AcousticsSen";"AccSen";"GyrSen";"MagSen";"Power";"Wi-Fi";"BT";"JTAG";"Board";"iOSapp";"AndroidApp";"DataGetParammetrs"
"Iot_Fanuc13";"Workshop-34";651949032;24;38;57;3906;69;32;42;93;"5";"no";"no";"no";"ESP8266";"yes";"yes";"2019-09-17"
"PLCFestoR267#2";"Workshop_26";432955793;28;22;65;577;42;-1185;40;47;"5";"no";"yes";"no";"ESP8266";"no";"yes";"2020-06-13"
"machineIoTSiemens:6";"Station17";627315762;28;-3;74;9475;92;-2054;24;85;"220";"yes";"yes";"yes";"ESP32";"no";"no";"2019-02-02"
"u_FanucIoT_6";"Workshop-13";343300000;39;50;37;4993;73;-2100;40;63;"3";"no";"yes";"no";"STM32";"yes";"yes";"2020-04-12"
"Iot_CISS Bosch1";"Room#28";314080831;33;37;44;8592;66;-787;43;58;"5";"yes";"yes";"yes";"ESP32";"yes";"no";"2020-03-20"
"machineIoT-3";"Workshop/18";362802434;17;48;35;2014;47;-1322;90;51;"220";"yes";"no";"no";"STM32";"no";"yes";"2020-07-19"
"CustomerIIoT#21";"Department#5";710219115;45;18;46;2024;39;640;55;65;"3";"no";"yes";"no";"STM32";"yes";"yes";"2020-10-24"
"Iot_CISS Bosch-8";"Workshop25";839849080;14;27;26;8786;96;1562;28;63;"5";"yes";"yes";"no";"STM";"no";"yes";"2020-06-19"
"u_FanucIoT:20";"Room/23";169454644;31;27;63;8906;98;24;22;60;"220";"yes";"no";"yes";"ESP32";"yes";"no";"2020-06-29"
"u_OSISoftIoT.11";"Place/19";244863394;25;52;86;7686;54;-439;37;45;"3";"yes";"yes";"yes";"ESP8266";"yes";"no";"2019-01-22"
"Iot_FestoR267_8";"Room.2";34652135;46;24;25;3057;62;547;65;90;"3";"yes";"no";"yes";"STM32";"yes";"no";"2020-01-24"
"Iot_IoT.7";"Place/4";144613522;42;44;41;3872;18;2808;38;96;"3";"no";"yes";"yes";"ESP8266";"yes";"yes";"2020-06-18"
"Iot_SensXiom:12";"Place#29";516543074;5;25;69;4829;38;-1646;56;78;"5";"no";"no";"yes";"ESP8266";"yes";"no";"2019-01-21"
"CustomerGPDI51-2";"Department/23";211656956;8;49;70;9814;65;1773;41;33;"3";"no";"no";"no";"STM32";"no";"yes";"2020-08-08"
"CustomerCISS Bosch_14";"Station-32";165748107;39;2;68;5601;86;-390;31;85;"5";"no";"yes";"yes";"STM";"no";"no";"2019-03-20"
"PLCIIoT_22";"Department6";521846603;10;27;51;4079;81;-1880;96;34;"5";"no";"no";"no";"ESP8266";"no";"yes";"2020-05-29"
"machineGPDI516";"Department#20";591066777;27;21;55;2558;39;1458;88;47;"220";"no";"yes";"no";"STM32";"no";"no";"2019-11-05"
"u_Festo/23";"Workshop#31";146341650;19;22;81;4695;19;1904;56;63;"220";"yes";"no";"no";"ESP8266";"no";"yes";"2019-06-12"
"Customer/7";"Room_11";132720039;29;25;65;6925;69;-1158;63;46;"220";"no";"yes";"no";"STM";"no";"no";"2020-04-12"
"PLCFestoR267-13";"Station-35";261527788;25;41;69;305;39;-2562;61;93;"220";"yes";"yes";"yes";"STM32";"yes";"no";"2020-05-15"
"CustomerFanuc-15";"Place#20";36652278;24;22;49;5462;65;2167;94;80;"3";"no";"yes";"no";"STM32";"yes";"yes";"2019-01-12"
"PLC_IIoT/2";"Workshop#25";243954685;6;41;69;8872;58;-239;43;24;"3";"yes";"yes";"no";"STM";"no";"yes";"2020-04-10"
"CustomerIoT17";"Room#5";661451438;36;54;94;5623;95;-2078;19;92;"5";"yes";"yes";"no";"ESP8266";"no";"yes";"2020-06-11"
"machine.22";"Department#27";331230632;33;18;25;4617;57;-1358;23;60;"3";"yes";"no";"no";"STM";"no";"no";"2019-09-22"
"PLC_VersaIoT#4";"Workshop#15";449836257;36;46;66;6312;34;-1646;47;97;"5";"no";"yes";"yes";"ESP8266";"yes";"no";"2019-05-18"
"CustomerCISS Bosch/5";"Workshop23";883144162;37;14;78;3407;100;7;19;60;"5";"yes";"no";"no";"STM32";"no";"yes";"2019-05-29"
"Iot_CNC:8";"Station#23";773536967;12;32;54;8294;93;-315;38;31;"3";"no";"no";"yes";"ESP32";"no";"no";"2020-06-27"
"PLC/9";"Department18";875251424;6;33;46;3574;96;-940;54;63;"5";"no";"yes";"no";"ESP32";"yes";"yes";"2019-01-20"
"Iot_CISS Bosch#20";"Station_6";170252802;31;24;30;4909;95;-1384;32;99;"3";"yes";"yes";"yes";"ESP32";"no";"yes";"2020-03-03"
"PLC_IoT_8";"Department20";371683891;35;44;47;4033;48;2267;100;33;"220";"no";"no";"yes";"ESP32";"no";"yes";"2019-07-30"
"Iot_FestoR267_19";"Room28";827089983;32;28;34;8042;50;78;60;27;"5";"no";"no";"yes";"STM32";"no";"yes";"2019-11-26"
"CustomerFesto_4";"Station#37";86550032;15;34;38;5131;77;-2281;77;63;"5";"no";"yes";"yes";"STM";"yes";"yes";"2020-07-28"
"Iot_.19";"Department#10";858258519;15;10;100;2909;57;-192;32;64;"3";"no";"no";"no";"ESP8266";"yes";"no";"2019-12-17"
"Iot_IoT/8";"Station.11";767795493;10;11;62;5954;24;2438;70;20;"220";"no";"yes";"no";"STM32";"no";"yes";"2020-07-10"
"PLC_XDK_17";"Workshop/37";106768568;34;25;67;6627;92;-380;43;58;"5";"yes";"yes";"yes";"STM32";"yes";"no";"2018-12-24"
"PLCSiemens#19";"Place#36";812361003;24;36;48;8919;40;-1480;99;96;"3";"yes";"yes";"yes";"ESP8266";"no";"yes";"2018-11-02"
"PLC_Festo-9";"Station28";829638460;30;36;29;4694;77;-1079;69;60;"3";"yes";"yes";"yes";"ESP32";"no";"no";"2018-11-27"
"CustomerSiemens:12";"Workshop33";358665619;23;50;25;2002;25;2199;22;44;"5";"no";"no";"yes";"STM";"no";"yes";"2020-02-11"
"PLCXDK Bosch-15";"Room#18";631504226;3;36;99;1440;36;-2054;73;65;"5";"yes";"yes";"yes";"ESP8266";"yes";"no";"2018-11-07"
"PLC_CNC_18";"Place/30";479243131;8;40;93;360;52;258;56;25;"220";"no";"no";"no";"STM32";"no";"yes";"2020-06-20"
"machineXDK#3";"Place#16";781473634;12;40;86;7383;93;342;51;28;"220";"yes";"yes";"yes";"STM32";"no";"yes";"2019-02-11"
"Iot_Festo-17";"Room:25";880184564;24;12;84;4041;65;2274;78;19;"220";"yes";"yes";"no";"ESP32";"yes";"yes";"2020-09-16"
"PLCXDK Bosch15";"Room.15";174195857;27;23;34;6059;95;-2595;48;53;"5";"yes";"yes";"yes";"ESP32";"yes";"yes";"2019-01-30"
"machineXDK_2";"Workshop/33";214182536;14;27;63;6315;62;-998;66;92;"220";"yes";"yes";"yes";"ESP32";"yes";"no";"2019-09-08"
"PLCCNC_17";"Workshop-30";188600676;15;6;70;1133;98;765;75;96;"3";"yes";"no";"yes";"STM32";"yes";"no";"2019-08-22"
"Iot_OSISoftIoT23";"Department40";276458939;32;24;27;9869;95;-1557;68;39;"3";"no";"no";"no";"STM32";"yes";"no";"2020-06-26"
"PLC_NewGenIoT#17";"Department#9";616304710;12;-3;40;9291;33;-466;86;86;"5";"no";"no";"no";"STM";"no";"no";"2019-11-04"
"PLC_Siemens14";"Workshop-39";430865198;30;50;62;4095;62;-1350;23;60;"5";"no";"no";"yes";"ESP32";"yes";"no";"2020-09-14"
"u_FestoR267#23";"Room27";780635342;5;52;93;8794;22;2655;47;73;"5";"yes";"yes";"no";"ESP8266";"yes";"yes";"2018-11-17"
"PLCCNC10";"Place5";75225290;9;45;100;4785;21;333;38;53;"3";"no";"no";"no";"ESP8266";"no";"yes";"2019-06-27"
"machineCISS Bosch5";"Department-11";164046164;47;32;81;1741;23;1020;70;87;"220";"yes";"no";"no";"ESP8266";"no";"yes";"2020-02-29"
"CustomerCNC3";"Workshop_39";205643470;48;21;59;1431;49;1119;25;93;"5";"yes";"no";"yes";"STM";"no";"yes";"2020-07-24"
"PLCFesto:13";"Workshop32";649509863;45;42;77;6246;28;1422;65;23;"3";"no";"no";"no";"STM32";"no";"yes";"2019-02-13"
"PLC_IIoT_14";"Workshop:38";31403456;11;7;26;134;94;1451;30;78;"3";"yes";"no";"no";"ESP8266";"yes";"yes";"2019-01-01"
"CustomerFanuc#12";"Room3";624049485;12;46;67;168;84;1963;95;92;"5";"no";"yes";"yes";"STM";"yes";"no";"2020-04-24"
"CustomerSensXiom15";"Room:14";24347533;16;27;65;6152;99;-1121;33;83;"3";"yes";"no";"no";"ESP8266";"yes";"yes";"2019-08-27"
"Iot_Festo#6";"Department.7";22966533;33;53;25;1278;37;1399;17;68;"5";"yes";"yes";"yes";"STM32";"yes";"no";"2020-03-10"
"PLC_/7";"Room.38";206630703;37;14;26;7331;36;2660;55;100;"5";"no";"no";"no";"STM";"yes";"no";"2020-01-19"
"u_14";"Station:27";72171244;39;14;58;4206;49;3096;35;50;"3";"yes";"yes";"no";"ESP8266";"yes";"no";"2020-05-31"
"PLC_FanucIoT/7";"Station:28";794842538;14;26;80;1361;33;-249;56;19;"5";"yes";"no";"yes";"STM";"no";"no";"2019-04-19"
"CustomerFanuc/12";"Department_36";13257452;39;5;58;3279;80;-2212;50;79;"5";"yes";"yes";"yes";"STM32";"yes";"yes";"2018-12-03"
"PLCVersaIoT:1";"Place/13";504734849;27;-1;73;2513;67;-330;91;28;"220";"no";"yes";"yes";"STM";"yes";"yes";"2019-04-07"
"PLC_20";"Place:42";468353332;7;3;89;2739;94;3089;79;73;"3";"no";"no";"yes";"ESP8266";"no";"yes";"2019-09-12"
"PLCCISS Bosch3";"Department-5";800804069;37;43;97;6798;48;1009;65;82;"5";"yes";"no";"no";"ESP8266";"no";"no";"2020-10-06"
"Iot_FestoR267#5";"Department_28";561010474;23;35;67;3054;33;2017;82;75;"3";"no";"no";"no";"ESP32";"yes";"no";"2020-10-10"
"PLC_GPDI5113";"Place:12";664940816;40;7;92;3853;70;-1971;17;28;"3";"yes";"no";"yes";"ESP32";"no";"no";"2020-09-26"
"Iot_FanucIoT_23";"Workshop_21";22246633;23;33;65;4969;64;-2289;85;26;"5";"no";"yes";"yes";"STM32";"yes";"no";"2018-11-17"
"PLC_FanucIoT-16";"Workshop-10";432056724;2;53;36;5212;43;-2382;83;62;"3";"yes";"yes";"yes";"STM";"no";"no";"2018-12-02"
"u_XDK Bosch-13";"Station/2";447253395;47;14;50;9861;29;-1611;99;75;"220";"yes";"yes";"no";"STM32";"yes";"no";"2020-02-04"
"PLC_NewGenIoT/18";"Workshop#34";742026280;24;34;97;3596;63;1149;84;42;"3";"no";"yes";"no";"STM";"yes";"no";"2020-06-25"
"Iot_VersaIoT#9";"Department-15";354707870;46;15;36;1436;87;-1598;89;23;"3";"no";"yes";"yes";"STM32";"no";"no";"2019-09-02"
"PLC_VersaIoT#2";"Department.23";785702521;5;52;62;1454;98;-2083;39;30;"220";"yes";"no";"no";"ESP32";"yes";"no";"2019-02-06"
"machineIoTSiemens1";"Workshop:34";134275237;39;45;49;8865;92;-321;84;59;"5";"no";"no";"no";"STM32";"yes";"no";"2020-01-05"
"CustomerCISS Bosch:6";"Department29";854534195;48;22;35;2394;35;2217;44;61;"3";"yes";"yes";"no";"ESP8266";"no";"yes";"2020-05-16"
"CustomerFanuc_21";"Workshop#26";801379947;2;-3;82;295;66;381;62;67;"5";"no";"no";"yes";"STM32";"yes";"yes";"2020-04-25"
"machineFestoR267.13";"Room-6";501421107;20;15;54;8179;60;1789;53;23;"3";"yes";"yes";"no";"STM32";"yes";"yes";"2019-06-14"
"PLC_NewGenIoT#22";"Station.20";107709172;46;51;57;674;34;-432;75;67;"5";"yes";"no";"yes";"ESP8266";"yes";"yes";"2019-09-07"
"Iot_NewGenIoT_7";"Station.34";172519455;14;41;59;7418;49;389;82;42;"3";"no";"no";"yes";"STM";"no";"no";"2019-09-06"
"PLCSiemens.23";"Workshop-7";102589680;40;21;57;8172;55;-278;35;71;"220";"yes";"no";"no";"STM32";"no";"no";"2020-09-18"
"Iot_VersaIoT.19";"Room.5";507964527;17;25;64;3384;37;-83;29;97;"3";"no";"no";"yes";"STM32";"no";"no";"2020-08-04"
"Iot_GPDI51-11";"Station_17";324422446;26;54;91;8801;75;-2386;90;80;"3";"no";"no";"no";"ESP8266";"yes";"yes";"2019-12-25"
"PLCCISS Bosch.11";"Workshop#6";736357561;28;34;59;1133;29;1645;20;69;"5";"yes";"no";"no";"STM";"no";"no";"2018-12-08"
"u_Siemens-15";"Place#11";266319477;16;52;50;1225;76;252;33;30;"5";"no";"no";"yes";"ESP32";"no";"yes";"2020-05-25"
"PLC_IoTSiemens7";"Department38";267489301;39;22;76;7450;52;-1338;80;64;"220";"no";"no";"yes";"ESP32";"no";"no";"2020-08-06"
"Iot_FanucIoT15";"Place-37";742466958;32;48;33;8348;47;149;41;40;"3";"yes";"yes";"yes";"STM32";"no";"no";"2019-10-08"
"PLCFanucIoT/6";"Station-36";206719053;7;22;93;865;91;-2542;58;60;"5";"no";"yes";"no";"STM32";"no";"no";"2020-09-08"
"machineFanuc10";"Place26";643991802;15;37;31;1094;91;209;84;59;"3";"yes";"yes";"no";"ESP32";"yes";"no";"2019-12-22"
"CustomerIoTSiemens_19";"Workshop:32";381134419;7;29;45;2348;45;-1321;81;34;"5";"yes";"yes";"no";"STM32";"yes";"yes";"2019-02-16"
"PLCBosch8";"Place22";744226908;12;39;82;7006;21;-2557;40;27;"5";"no";"no";"no";"STM";"yes";"yes";"2020-01-05"
"CustomerOSISoftIoT-16";"Room_28";362314877;45;10;27;2276;76;1250;24;91;"5";"no";"no";"yes";"STM32";"no";"yes";"2020-10-27"
"PLCVersaIoT-22";"Place/2";681283979;18;20;43;9070;38;1438;45;23;"220";"no";"no";"yes";"STM";"yes";"yes";"2020-09-26"
"CustomerFanuc#22";"Workshop27";447041969;27;49;68;1389;68;-2962;97;85;"5";"yes";"no";"yes";"ESP8266";"no";"yes";"2019-02-02"
"CustomerCISS Bosch-15";"Station/15";808446271;45;29;80;4349;38;1888;95;91;"3";"no";"yes";"yes";"ESP8266";"no";"yes";"2020-03-10"
"PLCIoT:5";"Department.29";305808950;33;3;99;8481;56;-2918;80;83;"3";"no";"yes";"yes";"ESP8266";"yes";"yes";"2019-04-06"
"Iot_VersaIoT/21";"Place.19";292325079;43;12;61;9673;25;2091;76;45;"3";"no";"no";"no";"ESP8266";"no";"no";"2020-01-27"
"machineIIoT21";"Department-13";120153203;13;38;32;1235;85;3008;49;61;"220";"no";"yes";"no";"STM32";"no";"no";"2019-03-06"
"u_XDK Bosch-12";"Station#9";209734595;18;29;90;5297;72;-2802;49;39;"3";"no";"no";"no";"STM";"no";"yes";"2020-08-02"
"PLCFanucIoT9";"Station_41";153233876;1;16;73;2169;43;-2078;20;22;"3";"no";"no";"no";"ESP32";"yes";"no";"2019-01-04"
"machineIoT:19";"Room:15";675676000;34;4;27;2004;54;1202;59;86;"3";"yes";"yes";"no";"STM";"no";"yes";"2020-01-17"
"Customer15";"Workshop-20";205735279;39;19;41;8411;31;2006;18;53;"5";"no";"no";"no";"ESP8266";"yes";"yes";"2019-10-26"
"machineNewGenIoT16";"Place29";68579010;46;8;29;6027;18;-182;31;61;"5";"yes";"yes";"no";"ESP8266";"no";"yes";"2019-06-07"
"Iot_IoTSiemens-6";"Workshop_20";240205856;29;0;71;4739;63;-2617;82;87;"5";"no";"yes";"no";"STM32";"yes";"no";"2019-05-23"
"u_CISS Bosch.13";"Place2";506911411;26;27;72;8769;18;683;62;21;"3";"no";"yes";"no";"STM32";"no";"yes";"2019-05-11"
"PLCVersaIoT19";"Workshop18";641216868;26;22;29;5328;42;2652;96;65;"5";"no";"yes";"yes";"ESP8266";"no";"no";"2019-04-09"
"CustomerFanuc22";"Place.37";402750073;13;13;55;4739;32;1928;46;25;"5";"yes";"yes";"yes";"STM";"yes";"no";"2019-09-05"
"Iot_Siemens#22";"Room/18";14638714;4;42;30;2982;21;192;95;85;"5";"no";"yes";"no";"ESP32";"yes";"yes";"2020-04-10"
"CustomerGPDI51-8";"Place#36";213158891;27;11;27;593;19;-686;75;56;"220";"no";"yes";"yes";"STM";"no";"no";"2018-11-02"
"Iot_FanucIoT9";"Place_22";657644771;9;41;67;5496;49;184;77;62;"3";"yes";"no";"no";"STM32";"yes";"yes";"2020-08-28"
"CustomerXDK:21";"Workshop16";884372450;3;29;26;9015;76;898;51;88;"3";"yes";"no";"yes";"ESP8266";"yes";"yes";"2020-03-04"
"CustomerXDK#3";"Workshop:27";383373925;32;17;82;5735;29;1341;30;58;"3";"yes";"no";"yes";"ESP8266";"no";"no";"2020-08-26"
"CustomerNewGenIoT_18";"Place#30";288759213;18;30;63;9161;54;-1057;67;48;"3";"no";"yes";"yes";"ESP8266";"yes";"no";"2018-12-06"
"CustomerOSISoftIoT#1";"Department-40";838511348;19;50;79;675;88;1991;48;51;"3";"no";"no";"no";"STM";"yes";"no";"2019-12-07"
"u_OSISoftIoT23";"Department_34";834540229;46;38;71;6696;98;-209;69;69;"3";"yes";"no";"no";"STM32";"no";"no";"2020-06-19"
"CustomerGPDI51/19";"Place#29";58035361;35;1;75;3409;22;645;90;85;"3";"no";"yes";"no";"STM";"no";"no";"2020-06-22"
"PLC_FestoR267#21";"Workshop/12";727860344;6;27;76;4906;61;1650;41;59;"5";"yes";"yes";"no";"STM32";"no";"yes";"2018-12-20"
"u_Festo_14";"Place-31";646773220;17;34;68;2646;76;2359;38;40;"220";"no";"no";"no";"STM32";"yes";"no";"2020-09-06"
"Iot_Festo-16";"Department/27";881517988;1;48;87;2852;30;-2562;69;99;"220";"yes";"no";"no";"ESP8266";"yes";"no";"2018-11-03"
"machineSensXiom10";"Room/36";770210035;3;48;62;9892;29;-931;60;87;"3";"yes";"yes";"no";"ESP8266";"yes";"no";"2020-03-06"
"Iot_CNC.11";"Room_19";211408685;12;-1;84;8921;49;1156;73;38;"5";"no";"yes";"no";"STM32";"no";"no";"2019-06-05"
"PLC_VersaIoT.13";"Room/24";615248386;15;2;55;2797;66;-908;30;41;"5";"yes";"no";"no";"ESP8266";"no";"yes";"2019-02-24"
"CustomerGPDI51#1";"Workshop:20";740091814;38;9;37;3783;30;-377;40;52;"5";"no";"no";"yes";"ESP32";"yes";"yes";"2020-06-18"
"PLCCISS Bosch/16";"Workshop:17";575592590;43;24;83;7720;75;-376;58;39;"220";"no";"yes";"no";"ESP32";"yes";"no";"2019-02-13"
"machineIoTSiemens#15";"Department.16";103646673;45;47;42;6303;43;1690;61;90;"5";"no";"yes";"yes";"ESP32";"no";"no";"2020-08-03"
"machineGPDI51#17";"Workshop/27";659121987;15;44;65;602;72;1284;48;18;"5";"yes";"yes";"no";"ESP32";"no";"yes";"2020-06-09"
"CustomerXDK Bosch:7";"Station_21";656339726;43;6;84;6932;27;1970;73;58;"3";"no";"yes";"yes";"STM32";"no";"yes";"2019-11-25"
"PLCIoT-18";"Station/2";656064290;31;6;79;9379;76;-2503;79;57;"5";"no";"no";"yes";"ESP32";"no";"no";"2019-02-08"
"Iot_FestoR26722";"Workshop-27";34850098;32;9;27;5956;81;-1246;47;26;"3";"no";"no";"no";"STM32";"yes";"no";"2020-10-24"
"PLC_XDK Bosch:17";"Workshop7";254481123;48;40;73;2066;75;2911;20;31;"220";"yes";"no";"yes";"STM32";"yes";"no";"2019-01-23"
"PLC_VersaIoT/13";"Place22";211084467;46;13;100;1239;46;1166;89;61;"3";"no";"no";"yes";"ESP32";"yes";"yes";"2019-07-12"
"u_XDK Bosch23";"Workshop/17";623224114;35;45;72;459;71;-1459;24;59;"220";"yes";"no";"no";"STM32";"yes";"yes";"2018-10-31"
"machineIIoT14";"Place:42";56215365;14;40;55;4123;34;2637;86;39;"5";"no";"no";"no";"ESP8266";"yes";"no";"2020-05-24"
"CustomerFestoR267_23";"Workshop.18";683179872;41;8;62;4061;49;2717;62;24;"3";"yes";"yes";"no";"STM";"yes";"yes";"2020-07-25"
"machineFanucIoT8";"Workshop.10";702568646;42;17;98;6213;43;-3072;64;96;"3";"no";"yes";"yes";"STM";"yes";"yes";"2019-07-05"
"u_CNC/2";"Place-12";273338689;30;5;39;8563;49;1509;32;90;"5";"no";"no";"yes";"STM32";"yes";"yes";"2020-08-07"
"u_CNC14";"Room/19";644398683;20;37;82;5364;38;-1136;98;27;"3";"yes";"no";"no";"STM32";"no";"yes";"2019-02-16"
"u_Siemens3";"Workshop34";808535173;18;47;74;5403;93;-2896;57;72;"3";"yes";"yes";"yes";"STM";"yes";"no";"2019-07-10"
"Iot_GPDI51:12";"Department4";732318411;27;22;49;7742;64;79;99;66;"220";"no";"yes";"yes";"STM";"no";"no";"2020-01-19"
"CustomerBosch1";"Room/12";118186012;17;36;84;8944;18;-1133;67;72;"5";"no";"yes";"yes";"STM";"no";"yes";"2020-06-01"
"machineSiemens-15";"Workshop/5";124199714;36;41;86;7626;39;2096;82;72;"3";"yes";"no";"no";"ESP8266";"yes";"no";"2018-12-14"
"machineOSISoftIoT:23";"Room_28";888349846;35;15;27;630;63;1756;99;36;"3";"yes";"no";"yes";"ESP32";"yes";"yes";"2019-01-01"
"machineFanuc/3";"Station9";412110730;1;10;75;2287;22;658;46;36;"3";"no";"no";"yes";"ESP32";"no";"yes";"2019-08-12"
"u_Siemens:17";"Place:12";67881383;19;51;33;5944;47;601;70;83;"220";"no";"no";"no";"ESP32";"no";"yes";"2019-04-05"
"machineOSISoftIoT#17";"Station#27";302521892;12;-3;33;1184;75;-1305;51;55;"5";"yes";"yes";"no";"STM32";"no";"yes";"2019-05-12"
"PLC_VersaIoT#3";"Workshop20";214319876;20;15;57;4484;73;651;86;92;"220";"no";"yes";"yes";"ESP8266";"no";"yes";"2019-10-12"
"CustomerBosch#8";"Station_3";791034460;47;4;79;2261;29;1270;58;65;"5";"no";"no";"no";"STM32";"no";"no";"2019-07-11"
"PLCFesto5";"Room:26";199923404;31;42;78;9145;30;1436;76;18;"3";"yes";"yes";"no";"ESP8266";"yes";"yes";"2020-04-08"
"Iot_Festo.11";"Department-3";484421559;9;2;40;9944;90;-2212;31;39;"5";"yes";"yes";"yes";"STM";"no";"no";"2019-11-07"
"Iot_FanucIoT.10";"Place#4";549405792;39;48;63;8113;57;-2097;33;95;"5";"yes";"yes";"yes";"ESP8266";"no";"no";"2019-10-27"
"PLC:16";"Station_35";863974129;10;23;89;7956;66;-2897;72;69;"5";"no";"no";"yes";"STM32";"yes";"no";"2019-12-17"
"Iot_IIoT#17";"Department:4";868345476;30;15;78;9826;30;867;85;47;"3";"yes";"no";"no";"ESP8266";"yes";"yes";"2019-12-09"
"u_CNC_14";"Room-4";83624070;33;51;26;4100;94;-999;36;54;"220";"no";"yes";"yes";"ESP32";"no";"yes";"2018-12-31"
"PLCFanucIoT5";"Workshop3";769746783;39;5;42;613;21;-1269;78;90;"220";"no";"yes";"yes";"STM32";"yes";"yes";"2018-12-28"
"CustomerOSISoftIoT3";"Workshop38";712641342;29;40;100;3666;29;-2895;38;96;"3";"no";"no";"no";"ESP8266";"no";"yes";"2019-06-29"
"machineGPDI51.13";"Place/41";820147363;17;12;87;6956;23;2408;85;89;"3";"no";"no";"yes";"ESP8266";"no";"yes";"2019-10-02"
"u_18";"Station.23";27742107;21;10;65;2412;81;-2980;17;36;"5";"yes";"yes";"yes";"ESP8266";"no";"yes";"2019-08-21"
"CustomerIIoT_9";"Station:4";265288168;43;22;73;7383;71;-2878;46;46;"5";"yes";"no";"no";"ESP8266";"yes";"yes";"2020-06-21"
"u_IoT18";"Station_24";306658554;21;36;65;1580;73;-1698;89;52;"5";"no";"no";"no";"STM";"no";"no";"2019-09-05"
"machineFestoR2678";"Place#32";855261949;32;14;67;9160;19;1846;86;87;"5";"no";"yes";"yes";"ESP32";"yes";"no";"2019-12-22"
"machineIIoT_21";"Station/25";582655600;33;22;89;6512;32;-1714;71;84;"5";"yes";"no";"yes";"ESP32";"yes";"yes";"2019-11-03"
"Iot_CISS Bosch#5";"Department.39";372276019;41;48;90;9035;25;1166;75;69;"5";"no";"no";"yes";"STM32";"yes";"yes";"2019-12-29"
"CustomerXDK/14";"Station_5";350897579;25;52;42;3338;36;859;77;91;"3";"no";"yes";"no";"ESP8266";"no";"no";"2019-09-22"
"u_Bosch:8";"Department#16";303865306;32;54;40;3305;69;-995;42;32;"3";"yes";"no";"yes";"STM32";"no";"no";"2019-12-03"
"Iot_Festo.16";"Place_4";751641628;16;-2;86;1367;92;-1127;41;59;"5";"yes";"no";"no";"ESP8266";"yes";"no";"2018-12-23"
"u_CISS Bosch14";"Place_22";731380458;46;41;87;2917;88;-1836;91;46;"5";"yes";"yes";"no";"STM32";"no";"no";"2020-09-30"
"CustomerVersaIoT.21";"Station23";666494050;20;-1;63;3189;75;232;48;82;"3";"yes";"no";"yes";"STM32";"yes";"no";"2019-04-15"
"CustomerIoTSiemens.4";"Department_18";134297873;40;51;26;3626;17;-1947;38;41;"5";"yes";"no";"no";"STM32";"no";"no";"2019-02-15"
"machineXDK Bosch#22";"Department#26";78985156;9;54;41;8604;85;917;83;68;"3";"yes";"yes";"yes";"STM";"no";"no";"2020-03-10"
"u_CNC:12";"Place:35";711273169;3;30;57;3737;75;566;18;70;"5";"yes";"no";"yes";"STM32";"no";"no";"2019-09-02"
"u_OSISoftIoT22";"Station_33";74060290;13;33;45;4060;99;875;85;58;"3";"no";"yes";"no";"ESP8266";"no";"no";"2020-07-31"
"machineFestoR267_6";"Station.39";11756434;4;4;48;9369;73;-1951;86;49;"5";"yes";"yes";"yes";"ESP8266";"yes";"no";"2020-09-05"
"PLC_Bosch-9";"Workshop:4";438274043;8;21;49;7280;88;-2692;58;58;"3";"no";"no";"yes";"STM32";"yes";"no";"2019-11-28"
"machineCISS Bosch-12";"Department:31";612206122;8;41;35;6581;92;1742;55;94;"3";"no";"no";"yes";"STM";"yes";"no";"2019-06-27"
"PLC_CNC3";"Place#38";778998138;4;12;55;1375;79;-1658;52;65;"5";"yes";"no";"yes";"ESP8266";"yes";"no";"2019-02-19"
"Iot_CNC/23";"Workshop.6";550849665;11;2;68;6571;91;-1552;75;82;"3";"yes";"yes";"yes";"STM32";"no";"no";"2020-09-08"
"PLCOSISoftIoT/20";"Workshop_8";185180437;42;42;66;1721;51;-2990;34;77;"5";"no";"no";"no";"STM32";"no";"yes";"2018-12-20"
"u_FestoR267:23";"Room-20";628565915;41;47;61;6226;65;1624;68;45;"220";"yes";"no";"no";"STM32";"yes";"yes";"2019-02-15"
"PLCCNC.11";"Station20";84234110;5;13;25;9736;35;-1049;44;68;"3";"yes";"no";"no";"STM";"yes";"yes";"2019-02-25"
"Iot_XDK Bosch/19";"Workshop/38";878502026;28;36;87;6068;29;2722;23;84;"5";"yes";"yes";"yes";"ESP32";"yes";"yes";"2018-11-22"
"CustomerFanucIoT4";"Workshop_41";100694600;44;24;43;982;56;2766;50;26;"3";"yes";"yes";"no";"STM";"yes";"yes";"2019-08-21"
"CustomerFestoR267-23";"Department40";79941776;9;39;80;3854;47;635;56;89;"220";"no";"no";"no";"STM";"yes";"no";"2020-03-10"
"u_SensXiom_12";"Station-33";877641862;1;12;25;719;43;1346;77;42;"220";"yes";"yes";"no";"STM";"no";"yes";"2020-01-09"
"machineFesto.2";"Place11";253297171;42;51;73;6794;40;1856;32;99;"3";"no";"no";"yes";"STM";"yes";"yes";"2019-01-25"
"PLC_NewGenIoT8";"Station33";745607507;23;30;92;2109;89;589;74;80;"3";"yes";"no";"no";"ESP32";"yes";"yes";"2020-03-25"
"CustomerXDK Bosch23";"Place22";718366558;31;49;96;9797;67;513;32;84;"3";"no";"yes";"yes";"ESP8266";"no";"yes";"2018-12-18"
