"Customer";"Location";"All Time Work";"Number of sensors";"TempSen";"HumpSen";"LightSen";"AcousticsSen";"AccSen";"GyrSen";"MagSen";"Power";"Wi-Fi";"BT";"JTAG";"Board";"iOSapp";"AndroidApp";"DataGetParammetrs"
"CustomerFestoR26719";"";500465564;16;34;69;9493;98;-636;39;68;"5";"";"yes";"апр";"ESP8266";"-";"нет";"2020-07-15"
"u_IIoT_9";"Room17";325032503;15;32;31;4970;57;-1614;75;74;"3";"0";"нет";"+";";";"no";"YES";"2018-05-02"
"CustomerIoTSiemens#7";"Department29";464136189;23;39;37;931;83;-2799;50;40;"3";"YES";"0";"Да";",";"no";"no";"2020-01-19"
"PLC_Festo_12";"Station2";104508912;46;7;33;5069;36;-62;63;67;"5";"апр";"0";"No Information";"ESP32";"yes";"yes";"2018-12-15"
"u_NewGenIoT/15";"";23919095;3;11;99;113;61;279;28;99;"5";"Нет";"+";"1";"STM";"0";"no";"2018-12-12"
"u_OSISoftIoT/2";"";799509864;23;9;29;4389;74;-1034;35;86;"5";"";"1";"0";"ESP ";"-";"апр";"2017-11-09"
"PLC-7";"Department/40";612863254;20;44;80;4976;78;-343;46;82;"220";"No Information";"нет";"No Information";"STM";"yes";"Нет";"2019-06-25"
"PLCXDK:15";"Workshop42";14905079;6;48;39;5097;55;2436;71;75;"3";"no";"N/I";"--";"STM";"Да";" ";"2019-06-29"
"PLC_OSISoftIoT/20";"Place/15";545410827;11;14;74;9407;43;-1635;94;24;"220";"да";"yes";"--";",";"no";"
";"2018-08-31"
"machineOSISoftIoT.7";"Room-20";140424516;7;43;68;4646;36;2659;25;71;"3";"нет";"no info";"--";"ESP ";"no info";"NO;";"2017-12-04"
"CustomerIIoT.5";"";848975697;4;33;49;3965;60;167;76;78;"5";"";"yes";"да";"ESP ";"+";"no";"2020-05-22"
"machineNewGenIoT3";"Department-35";279100115;17;15;42;2086;33;-2002;34;53;"3";"";"1";"no info";"ЕSP8266";"N/I";"Да";"2018-07-06"
"Iot_OSISoftIoT23";"Workshop.16";77344327;5;14;72;6556;80;2310;69;53;"5";"";"no";"Да";"STM";"ЂСЏР¶Рµ";"Нет";"2018-01-28"
"machineFestoR2672";"";203501397;1;16;32;6581;63;423;35;68;"5";"";"No Information";"
";",";"нет";"ЂСЏР¶Рµ";"2019-08-04"
"PLC_Festo_7";"Department/10";162608037;37;40;50;8437;26;-140;37;63;"5";"";"Да";"1";"ESP8266";"yes";"No Information";"2019-08-19"
"CustomerOSISoftIoT7";"Department/6";411516683;40;3;95;1571;52;1089;50;73;"5";"";"NO";"NO";""""",";"yes";"
";"2019-03-28"
"Iot_Fanuc:11";"Department#37";847477263;44;15;77;2642;37;-1172;95;33;"220";"-";"Нет";"no";""""",";"YES";"NO";"2019-08-21"
"u_Festo#12";"";187328239;18;22;35;1629;22;-760;90;27;"5";"";"+";"ЂСЏР¶Рµ";"ESP ";"yes";"yes";"2019-06-09"
"u_FanucIoT.16";"Station35";229046984;10;40;89;4893;18;1166;91;72;"5";"";"No information";"1";"STM";"No Information";"yes";"2017-12-29"
"PLCSensXiom14";"";582509046;29;17;26;5949;31;-1371;63;41;"3";"";"
";"YES";"ESP ";"1";"1";"2018-12-15"
"CustomerIoT.7";"Place#35";393212177;27;49;60;6424;57;672;58;88;"220";"";"ЂСЏР¶Рµ";"No information";"ESP ";"yes";"ЂСЏР¶Рµ";"2019-11-01"
"PLCCNC-5";"";358314660;28;41;77;2761;74;1885;49;66;"5";"--";"Нет";"No Information";"STM32";"1";"NO";"2020-08-19"
"CustomerNewGenIoT-3";"Place_41";187047590;4;13;77;2162;69;-284;59;38;"3";" ";"ЂСЏР¶Рµ";"No information";",";"--";"NO";"2020-04-03"
"PLC_Fanuc:19";"Room/6";793949833;36;41;55;9070;76;1308;25;22;"5";"no";"yes";"yes";"ESP32";"yes";"NO;";"2020-05-01"
"PLCCNC-3";"";574614837;8;1;32;9963;23;-1036;83;79;"5";"";"да";"да";",";" ";"--";"2017-11-18"
"Iot_NewGenIoT#3";"";429042500;41;12;34;8567;64;-2824;84;73;"5";"";"no info";"NO;";"ESP ";"Нет";"да";"2018-03-09"
"PLC_Fanuc/21";"";496412371;6;3;89;7842;61;2197;84;84;"5";"нет";"N/I";"no info";";";"no";"no";"2017-12-21"
"machineCNC20";"Place:36";341821234;3;49;76;5884;90;1640;25;27;"5";"нет";"NO";"1";";";"No information";"YES";"2018-06-18"
"PLCFanuc3";"";302893649;45;11;45;7705;35;2734;65;32;"3";"";"-";"YES";"STM32";"NO;";"Да";"2020-06-10"
"PLCVersaIoT#5";"Department_6";175668649;46;7;57;325;39;1523;24;34;"5";"NO";"1";"NO";"ЕSP8266";"NO";" ";"2020-03-13"
"CustomerSiemens_11";"";633277137;29;36;34;2194;23;2611;28;100;"3";"";"-";"No information";"ЕSP8266";"NO;";"+";"2018-10-29"
"Iot_FestoR2674";"";307338553;17;2;88;3143;56;-1102;67;59;"220";"";"N/I";"да";"ESP8266";"ЂСЏР¶Рµ";"-";"2018-07-09"
"PLC_XDK Bosch_3";"Station.25";172745695;18;14;80;5257;58;944;79;20;"5";"";" ";"1";"ESP32";"--";"YES";"2019-03-27"
"u_SensXiom#7";"Station3";166142951;21;10;59;9231;64;-2057;38;94;"5";"да";"NO;";"no";""""",";"NO";"YES";"2019-08-18"
"PLC_VersaIoT/3";"Station/25";773034734;17;36;53;5216;91;1747;94;32;"5";"";"нет";"NO";"STM32";"NO;";"no info";"2018-06-01"
"PLCFestoR267/20";"Room:11";870880431;22;41;63;3458;65;-1890;53;59;"5";"
";"апр";"YES";""""",";"1";"N/I";"2019-12-21"
"Iot_IIoT_12";"Station.34";636031363;23;34;57;4429;63;2885;27;96;"3";"0";"апр";"No Information";"STM";" ";"No information";"2019-01-23"
"CustomerCISS Bosch-6";"Department/2";131720193;21;44;81;2788;41;1931;39;21;"3";"N/I";"--";"+";"STM32";"yes";"yes";"2019-11-21"
"machineXDK Bosch12";"";536752762;10;32;41;4443;93;2112;31;95;"5";"YES";"ЂСЏР¶Рµ";"no";",";"
";"YES";"2018-11-14"
"machineFestoR26721";"Station.22";59309090;41;41;36;7423;87;-882;51;19;"5";"";"no";"1";"ESP32";"-";"ЂСЏР¶Рµ";"2020-07-13"
"PLCFanuc_9";"Place#13";40330031;14;35;65;9188;35;-2901;60;43;"5";"";"1";"no";",";"1";"Да";"2018-02-20"
"u_GPDI51-13";"";799363635;39;26;96;6300;75;1051;56;90;"5";"";"no";"no info";"ЕSP8266";"yes";"no info";"2018-12-19"
"CustomerIoT#14";"";349070202;39;20;54;6287;59;1827;78;42;"220";"";"апр";"да";";";"Нет";"--";"2018-06-12"
"u_Festo_10";"Place-13";583946501;7;-2;65;3215;72;108;84;84;"5";"Нет";"Нет";"-";"ESP8266";"no";"No information";"2020-06-16"
"PLCIIoT.20";"Workshop32";599210652;15;4;44;8611;97;-2245;34;47;"5";"";"0";"N/I";"ESP ";"нет";"no";"2018-08-23"
"PLC_CISS Bosch14";"";806272583;1;47;96;4681;79;-1706;95;48;"5";"";"+";"-";"ESP8266";" ";"YES";"2018-11-13"
"machineFanucIoT19";"";337897046;20;34;85;3716;33;-257;94;38;"3";"no";"да";"No Information";"ЕSP8266";"No information";"yes";"2018-05-23"
"u_Siemens.5";"";526103767;11;1;29;6545;25;-1973;70;37;"5";"да";"NO;";"no";""""",";"No information";"0";"2017-11-16"
"Iot_Fanuc#9";"Department27";866377233;47;35;28;6840;94;-1946;98;80;"5";"да";"ЂСЏР¶Рµ";"no";"ESP ";"1";"1";"2017-12-09"
"PLCCISS Bosch/18";"Room37";750918409;7;19;62;9596;35;-2939;56;92;"5";"yes";" ";"апр";"ESP ";"yes";"YES";"2019-09-13"
"CustomerSensXiom_3";"";528635533;2;16;50;1648;52;2949;100;55;"5";"No Information";"N/I";"No information";"STM";"NO;";"апр";"2018-12-29"
"CustomerXDK10";"";684438872;15;41;52;2225;83;-1441;38;49;"3";"";"нет";" ";"STM";"No Information";"Нет";"2019-02-07"
"CustomerXDK-12";"";750987213;42;37;59;9575;52;2713;37;23;"3";"no info";"YES";"
";"ESP8266";"ЂСЏР¶Рµ";"ЂСЏР¶Рµ";"2020-01-22"
"u_FestoR267:7";"Workshop#18";774988280;42;14;28;827;54;-2828;94;29;"220";"апр";"no info";"нет";"ESP32";"апр";"NO;";"2017-11-27"
"u_Siemens-12";"Place_23";364842097;10;11;53;4645;28;-1691;24;68;"3";"No information";"N/I";"ЂСЏР¶Рµ";";";"Да";"+";"2019-06-10"
"u_Bosch-19";"";549856448;7;25;58;7639;64;-625;79;87;"3";"";"Нет";"No information";"STM";"ЂСЏР¶Рµ";"no info";"2019-10-22"
"PLCIoT-18";"Department#23";609510325;6;22;82;6397;74;1694;68;80;"3";"Нет";"--";"no";"ESP32";"ЂСЏР¶Рµ";"yes";"2020-06-09"
"PLCXDK-12";"Workshop23";99911373;5;18;98;127;39;661;100;64;"220";"+";"yes";"no";"ESP ";"Нет";"N/I";"2020-08-05"
"machineBosch/8";"Station:25";360961046;2;13;67;2270;86;1061;95;47;"5";"";"1";"-";"ESP ";"-";"No Information";"2018-07-14"
"machineCNC_4";"";703895310;45;22;29;4132;89;2892;30;27;"220";"";"Да";"Нет";",";"YES";"--";"2017-12-25"
"PLC_IoT8";"";173826634;30;37;26;2909;76;2094;67;44;"3";"";"ЂСЏР¶Рµ";"--";"ЕSP8266";"--";"yes";"2018-07-13"
"CustomerIIoT3";"";547162640;39;4;28;3895;31;2157;29;44;"3";"Да";"-";"+";"ESP8266";"yes";"yes";"2020-08-07"
"Iot_GPDI51-10";"Place:27";292862144;13;1;43;3693;21;-1167;60;35;"220";"0";"NO;";"No Information";"STM32";"Да";"ЂСЏР¶Рµ";"2017-11-10"
"CustomerSensXiom:3";"";746579308;10;26;34;3350;94;843;90;27;"220";"
";"0";"
";",";"+";"no";"2020-01-15"
"u_Festo2";"Workshop/33";56665156;33;14;45;6183;21;-1330;26;22;"5";"+";"NO;";"-";""""",";"yes";"YES";"2019-07-09"
"Iot_Siemens.3";"Room_3";82205841;23;50;59;9221;79;2423;72;36;"3";"";"+";"NO";"ESP ";"yes";"нет";"2019-04-30"
"CustomerCISS Bosch#13";"Room.17";248163473;6;45;76;650;20;892;97;63;"5";"ЂСЏР¶Рµ";"да";"NO";"STM32";"yes";"--";"2018-03-18"
"u_Fanuc-22";"";286133552;37;36;78;9457;35;1642;91;49;"220";"no info";"Да";"0";"STM32";"Да";"YES";"2019-02-25"
"machineFestoR267_14";"Workshop#3";697942713;47;-2;73;2468;73;2761;43;74;"5";"no";"0";"N/I";"ESP32";"no info";"no";"2017-12-06"
"CustomerFestoR267_7";"";587412715;2;42;81;5107;51;-1848;46;82;"3";"";"No information";"no";"ESP8266";"ЂСЏР¶Рµ";"Нет";"2020-09-14"
"PLC_CISS Bosch23";"";112685782;26;50;33;3571;80;695;50;30;"3";"no";"-";"ЂСЏР¶Рµ";";";"yes";"Да";"2019-10-14"
"PLC_IIoT:17";"Room_4";623050078;31;21;28;5602;89;-879;59;66;"220";"no info";"
";" ";"ESP8266";"да";"да";"2019-12-26"
"PLCIoTSiemens:8";"Department:14";129728207;21;-3;74;4390;77;-1715;76;62;"5";"";"--";"-";""""",";"No Information";"0";"2018-10-22"
"machineIoT19";"Room:10";90331986;34;14;30;8766;78;788;99;48;"220";"+";"+";"yes";"ЕSP8266";"+";"--";"2018-12-03"
"CustomerIoTSiemens3";"";377262137;32;30;100;467;86;-861;32;29;"3";"";"
";"
";",";"0";"Нет";"2019-06-04"
"PLCFesto#16";"Workshop_25";542238372;33;46;85;9895;36;-844;63;86;"220";"ЂСЏР¶Рµ";"Да";"апр";""""",";"YES";"no";"2018-01-26"
"PLC_VersaIoT7";"";702553939;26;21;52;2001;43;-1679;99;98;"3";"";"
";"--";";";"no";"ЂСЏР¶Рµ";"2019-08-30"
"PLC_VersaIoT23";"Department-10";841102482;23;4;63;963;55;1967;46;26;"5";"0";"YES";"Нет";",";"NO;";"NO";"2019-09-26"
"PLC_Festo1";"Station/28";641396259;23;47;100;5530;41;-1546;87;46;"5";"+";"1";"NO";"ЕSP8266";"No information";" ";"2019-11-24"
"PLCXDK Bosch_22";"";132847392;8;43;55;6445;88;-2096;93;23;"3";"NO";"N/I";" ";"STM";"Да";"ЂСЏР¶Рµ";"2018-07-11"
"machineSiemens19";"Station/8";708748770;6;45;32;3364;34;2930;95;73;"3";"";"no info";"no";"ESP8266";"нет";"YES";"2018-09-27"
"PLCBosch:6";"Workshop_11";94492402;36;13;85;1063;78;-2863;91;93;"3";"";"no";"yes";",";"no";"1";"2020-07-03"
"machineCISS Bosch#23";"";536346517;45;15;98;7263;76;2760;30;96;"5";"1";"0";"no info";"ЕSP8266";"ЂСЏР¶Рµ";"нет";"2018-04-15"
"PLCCISS Bosch/16";"";763070037;15;40;76;8473;25;1964;63;75;"5";"";"no";"No Information";"STM32";"нет";"апр";"2020-02-16"
"PLCIIoT9";"";896835814;39;32;76;7847;82;1265;18;36;"3";"NO";"yes";"Да";"STM";"NO;";"yes";"2020-01-06"
"Iot_Siemens-5";"Station-22";50054531;40;2;56;257;48;1811;22;61;"220";"";"No information";"yes";"ESP8266";"да";"yes";"2018-03-23"
"Iot_IoTSiemens-9";"";441631434;28;4;93;8420;30;2357;51;46;"5";"No information";"-";"yes";"ESP32";"no info";"апр";"2020-01-18"
"Iot_IoTSiemens3";"Room-18";270443617;42;31;93;9051;26;664;35;74;"220";"";"1";"NO;";"ESP32";"нет";"
";"2018-09-30"
"u_IoTSiemens.15";"Place#2";180465069;12;50;58;6801;81;-477;42;36;"220";" ";"ЂСЏР¶Рµ";"ЂСЏР¶Рµ";"ESP8266";"No information";"Нет";"2020-06-29"
"Iot_IoT10";"";230848806;37;-3;60;1431;25;1113;94;69;"5";"no info";"NO;";"Нет";"STM32";"Да";"N/I";"2020-03-13"
"CustomerSiemens_18";"Station37";817316585;16;31;84;128;26;-1802;72;18;"3";"ЂСЏР¶Рµ";"0";"да";",";"0";"yes";"2019-07-10"
"PLC_FestoR267.6";"";148823993;32;19;65;748;20;-41;100;89;"3";"";"Нет";"no";"STM32";"NO;";"--";"2019-03-10"
"u_FestoR2674";"Place#14";629117703;29;10;98;3407;42;-999;30;85;"5";" ";"да";"ЂСЏР¶Рµ";",";"Нет";"yes";"2018-12-31"
"CustomerFanucIoT#2";"";870834857;32;7;83;8338;62;2513;26;70;"5";"YES";"Да";"апр";"ЕSP8266";"+";"--";"2018-10-20"
"CustomerVersaIoT.12";"Workshop14";543511793;39;15;59;1941;77;2014;78;53;"3";"";"
";"No information";"STM32";"NO";"no info";"2020-05-11"
"PLCVersaIoT:4";"Room#10";452791343;25;43;76;2359;48;228;21;28;"220";"1";"No Information";"Да";";";"-";"No information";"2018-01-27"
"PLCIoT:2";"Department.30";225122706;12;23;80;3361;17;-828;32;89;"3";"yes";"yes";" ";"ESP ";"no info";"No information";"2019-03-05"
"PLCIoT10";"Place19";743347416;30;31;96;2618;70;-1829;64;60;"5";"-";"+";"Нет";"ESP8266";"no info";"апр";"2020-09-08"
"PLCIIoT.16";"Department:41";328728314;6;29;53;9606;89;-564;76;92;"5";"ЂСЏР¶Рµ";"yes";"no";"ESP ";"
";"1";"2019-01-03"
"PLCSensXiom-22";"";146841006;21;38;36;3403;98;-234;59;56;"3";"";"NO";"no";"ЕSP8266";"апр";"NO";"2018-03-10"
"machineCNC.12";"";654862071;37;1;90;5773;77;2160;75;39;"5";"-";"yes";"0";"ESP8266";"N/I";"no";"2020-10-28"
"PLCFestoR267/18";"Place-37";324828827;7;42;30;7272;32;146;89;18;"3";"NO;";"ЂСЏР¶Рµ";"No Information";",";"0";"
";"2020-05-17"
"Iot_Festo:21";"Place/14";374191396;45;27;80;5414;88;1534;86;45;"3";"";"yes";"No Information";",";"Да";"no";"2020-04-23"
"PLCFesto-11";"Station40";811514546;25;46;98;6443;53;1816;43;54;"5";"--";"-";"+";"ESP32";"Нет";"No Information";"2018-08-11"
"u_NewGenIoT:18";"Station13";300040526;40;18;34;8286;100;-1456;19;35;"5";"N/I";"no info";"апр";"ЕSP8266";"нет";"--";"2018-04-11"
"PLCFanucIoT13";"";290126854;35;39;75;4026;26;1131;73;68;"5";"";"Да";"N/I";"ESP32";"no";"
";"2019-10-10"
"PLCXDK:1";"Workshop:22";690222460;11;24;48;8314;63;1957;40;24;"3";"";"no info";"N/I";";";"Да";"no";"2017-12-01"
"PLC_VersaIoT-15";"";253548364;10;21;87;811;96;1179;33;66;"5";"YES";"нет";" ";";";"
";"yes";"2019-11-08"
"PLC_VersaIoT#7";"Workshop35";356372466;31;6;61;1250;47;735;65;41;"3";"--";"no";"Нет";";";"апр";"NO;";"2019-04-30"
"machineIoT:22";"Station/17";310895598;6;30;46;9832;64;-1672;85;100;"5";"No Information";"NO;";"N/I";"STM";"no";"-";"2018-11-19"
"Iot_IoT5";"";455527601;45;14;99;9002;34;-2187;92;24;"3";"";"no info";"no info";"ESP32";"yes";"YES";"2019-09-02"
"PLC_SensXiom:3";"";368781786;36;26;59;6390;83;-215;23;58;"3";"";"ЂСЏР¶Рµ";"апр";""""",";"no info";"no";"2018-07-23"
"PLC_Bosch-23";"";184373292;15;10;60;1395;68;-2699;45;95;"5";"YES";"1";"yes";"ESP32";"YES";"Да";"2017-12-23"
"u_-6";"Department/19";356900579;30;26;98;6333;55;-279;86;61;"3";"YES";"N/I";"No Information";";";"No Information";"ЂСЏР¶Рµ";"2020-01-23"
"CustomerFesto#13";"";597224012;25;23;32;237;54;-2548;47;17;"5";"";"+";"
";";";"yes";"-";"2018-07-28"
"PLCXDK/15";"Workshop#28";381751255;45;16;95;6875;80;2845;75;26;"3";"";"no";"yes";"ESP ";"нет";"No Information";"2018-07-03"
"u_IoT16";"Room_25";495123144;27;3;61;5157;44;-3090;71;23;"3";"";"No information";"No Information";"ЕSP8266";"NO;";"NO";"2019-08-26"
"machineNewGenIoT22";"";772231725;28;5;92;8940;56;-2349;98;81;"3";"Нет";"no";"ЂСЏР¶Рµ";"ESP8266";"NO";"No information";"2020-10-25"
"machineVersaIoT-23";"";565610937;42;25;43;518;88;2652;18;59;"3";"--";"--";"NO";""""",";"No Information";"апр";"2018-08-31"
"machineCNC15";"Room/40";859348798;45;43;34;7575;90;836;49;31;"220";"Да";"No information";"NO";"ЕSP8266";"No Information";"1";"2019-02-06"
"PLC_OSISoftIoT:4";"Room3";479319031;7;36;77;9674;38;2361;24;27;"3";"да";"
";"0";";";"no";"no";"2020-05-24"
"u_XDK#2";"Station:11";802301624;43;34;86;2421;61;2434;27;72;"5";"yes";"ЂСЏР¶Рµ";"Нет";"ESP ";"no info";"No Information";"2020-01-31"
"u_VersaIoT/11";"Workshop-7";117256918;20;35;32;1414;49;-3038;62;42;"220";"";" ";"no info";"STM32";"no";"Нет";"2020-04-13"
"machineFanucIoT#14";"Station/9";369437889;27;34;44;1497;45;297;34;36;"5";" ";"апр";"1";"STM32";"+";"yes";"2018-01-14"
"u_Fanuc_5";"Station#30";77783128;8;23;36;3532;75;395;21;84;"3";"";"no";"YES";",";"апр";"ЂСЏР¶Рµ";"2018-01-19"
"Iot_IIoT10";"";548299921;10;24;69;1838;37;-1115;69;18;"220";"";"yes";"No information";"ЕSP8266";"+";"YES";"2018-10-19"
"PLCSiemens/22";"";217892091;40;9;76;3699;74;-1866;92;79;"5";"N/I";"0";"Да";"STM";"ЂСЏР¶Рµ";"yes";"2017-12-02"
"PLCXDK Bosch_10";"";679347968;11;26;30;7308;33;1387;55;50;"3";"No information";"0";"yes";"ESP32";"Да";"1";"2020-04-03"
"PLCFanucIoT/11";"Workshop_42";639881621;36;5;36;9609;54;-1574;70;63;"5";"no";" ";"+";";";"-";"no info";"2020-08-30"
"PLC_FanucIoT#9";"Workshop.8";308049880;40;42;73;3035;31;1246;85;40;"220";"no info";"yes";"1";"ЕSP8266";"
";"1";"2019-05-24"
"u_XDK Bosch_16";"Workshop-26";867654941;18;19;68;3351;33;833;20;85;"220";"yes";"апр";"No information";"ESP8266";"N/I";"no info";"2018-12-01"
"PLCOSISoftIoT:9";"";808874273;24;41;43;5725;51;-2674;64;59;"220";"нет";"no";"no";"STM32";" ";"No information";"2019-10-03"
"Iot_GPDI51:2";"";565659096;26;37;99;298;46;1838;55;53;"5";"no";"N/I";"-";",";"+";"yes";"2020-06-02"
"PLC_IoT6";"Station8";516753821;39;15;75;8738;90;-218;40;54;"5";"";"No information";"
";";";"Нет";"апр";"2019-01-08"
"Iot_FestoR267.17";"Place/2";230338491;16;43;25;1736;39;-2723;18;17;"3";"NO";"NO;";"+";"ЕSP8266";"no";"no info";"2019-01-03"
"PLCCNC.2";"";459109897;9;19;68;7423;44;2891;58;73;"3";"";"да";"1";",";"NO;";"-";"2020-01-19"
"machineXDK22";"";853975288;16;16;83;2807;50;-340;30;57;"5";"1";"yes";"NO;";"ESP ";"да";"1";"2019-03-25"
"PLCFesto/9";"";750414345;47;27;30;3671;38;2816;76;67;"3";"нет";"-";"+";""""",";"да";"yes";"2019-05-31"
"u_Siemens#1";"";729814883;4;13;99;7349;20;1527;58;77;"220";"1";"YES";"Да";"ЕSP8266";"Нет";"Да";"2018-05-18"
"u_OSISoftIoT.21";"Room:2";429424536;11;28;59;6837;93;2859;43;35;"5";"нет";"N/I";"no";"ESP ";"+";"да";"2018-02-07"
"PLCNewGenIoT_12";"Station:32";328996246;25;35;89;1487;66;-747;43;88;"5";"
";"YES";" ";";";"Да";"0";"2020-07-22"
"u_XDK#11";"Workshop:28";133301176;5;31;79;7228;56;2795;45;41;"5";"";"N/I";"no info";"ЕSP8266";"апр";"Да";"2019-09-12"
"PLC_XDK Bosch1";"";343547891;40;16;42;7548;40;2802;61;43;"5";"no";"+";"-";"ESP8266";"нет";"1";"2020-02-07"
"PLCFanuc.5";"Station8";370267403;33;3;88;7893;69;-1732;62;60;"220";"апр";"да";"yes";"ESP8266";"yes";"-";"2018-04-21"
"Iot_Bosch_18";"";109815491;25;36;66;3728;33;1172;75;42;"3";"NO";"0";"Нет";""""",";"нет";"
";"2018-03-27"
"CustomerSiemens/2";"";707948114;8;-2;28;2378;77;1634;63;44;"5";"YES";"апр";"N/I";",";" ";"NO;";"2018-06-22"
"PLC_Bosch9";"";56227262;36;24;85;5997;37;-575;70;59;"5";"";"yes";"no";"STM32";"ЂСЏР¶Рµ";"нет";"2018-07-09"
"CustomerXDK_4";"";171912825;37;39;65;2633;85;-12;52;47;"3";"да";"--";"N/I";"ESP32";"NO";"yes";"2019-04-05"
"CustomerSensXiom15";"";153890373;18;29;31;4878;90;1409;51;93;"220";"";"ЂСЏР¶Рµ";"no";"STM";"Да";"No Information";"2019-08-02"
"Iot_GPDI51_20";"";240481317;13;6;49;6124;65;473;29;29;"220";"";"YES";"NO";"STM32";"NO";"да";"2018-09-28"
"Iot_Bosch20";"Place/12";605489047;5;44;33;2069;35;2062;60;41;"5";"";" ";"no";"ЕSP8266";"No Information";"1";"2020-02-11"
"PLCNewGenIoT-17";"";767499891;36;25;35;951;78;2597;74;63;"5";"";"ЂСЏР¶Рµ";"--";"ESP ";"нет";"YES";"2018-11-21"
"CustomerFanuc.3";"Room:7";511131718;17;20;30;8974;57;1686;84;49;"5";"
";"ЂСЏР¶Рµ";"NO";"ЕSP8266";"YES";"Да";"2019-04-26"
"PLCFestoR267_10";"Station#31";20471545;4;7;31;3183;43;-1730;32;58;"3";"";"1";"Нет";""""",";"+";"да";"2020-06-26"
"CustomerIIoT13";"Room/18";246147922;15;40;58;3313;59;1532;42;26;"3";"";"--";"-";"ESP8266";"NO";"Нет";"2019-04-29"
"u_FanucIoT.10";"Department32";2792422;33;48;87;9790;29;856;56;75;"5";"0";"No Information";"-";""""",";"Да";"--";"2018-11-25"
"CustomerFanuc#15";"";730159937;48;43;46;780;59;-1401;86;48;"3";"no";"+";"yes";"ЕSP8266";"yes";"NO;";"2019-12-24"
"PLCFesto_6";"Station#34";390610261;2;18;76;6161;68;2617;83;19;"3";"";"1";"нет";"ESP8266";"Нет";"
";"2017-11-12"
"CustomerIIoT#11";"Department_24";500137123;37;12;80;3304;50;2616;53;45;"3";"No information";"Да";"yes";";";"Да";"0";"2020-01-12"
"Iot_IoT/6";"";156190242;25;21;34;9367;20;1275;55;56;"5";"";"Да";"Нет";";";"NO";"YES";"2018-02-02"
"CustomerFestoR267.22";"Room:27";507459754;25;33;57;4235;36;1677;20;92;"5";"NO;";"нет";"--";"ESP8266";"-";"ЂСЏР¶Рµ";"2020-08-11"
"Iot_FestoR267/20";"Workshop35";634842457;29;-2;90;4567;22;405;99;34;"3";"";"NO;";"No Information";"ESP32";"yes";"NO;";"2019-08-11"
"PLCNewGenIoT_19";"";528879030;15;12;48;3404;41;-767;81;66;"220";"No Information";"yes";"0";"STM32";"NO;";"да";"2020-08-19"
"CustomerFestoR2673";"";135366876;18;32;32;4446;85;182;56;45;"3";"YES";"--";"0";"ЕSP8266";"N/I";"no";"2018-04-17"
"CustomerSensXiom/9";"Room#16";265632000;41;3;57;9217;99;283;48;73;"3";"";"нет";"No information";",";"ЂСЏР¶Рµ";"yes";"2020-04-08"
"PLC_XDK Bosch-13";"";640944163;28;43;75;1204;50;1538;79;19;"5";"";"0";"yes";"STM";"No information";"yes";"2019-08-11"
"PLC.18";"Place.39";211455163;5;26;89;2428;75;1287;35;67;"3";"";"No Information";" ";";";"no";"Да";"2019-10-10"
"CustomerIoTSiemens-18";"Workshop-15";601385790;47;38;77;3918;83;1930;96;33;"3";"--";"NO";"NO";"STM32";"no info";"No Information";"2018-02-19"
"PLCXDK10";"Department_18";837821985;25;-3;45;3809;85;2310;68;86;"220";"";"no";"-";"ESP ";"N/I";"NO";"2018-03-30"
"u_Fanuc.23";"";648289365;5;1;47;6681;75;1428;62;20;"220";"YES";"No information";"NO;";";";"no info";"апр";"2019-10-04"
"CustomerSensXiom:23";"";316686076;12;1;60;986;67;-1317;61;63;"5";"да";"--";"NO;";"STM";"YES";"no";"2020-06-27"
"machineCNC9";"";230738387;47;6;96;499;86;-2756;58;62;"3";"1";"--";"no info";"STM";"NO";"no info";"2018-06-11"
"PLC_IIoT#21";"";269285083;34;-2;28;6545;28;-868;98;23;"3";"NO;";" ";"YES";";";" ";" ";"2019-06-12"
"CustomerXDK Bosch/16";"Room.15";874893473;32;32;31;7186;98;-303;72;59;"5";"No Information";"-";"0";"ESP ";"--";"NO";"2018-08-09"
"Iot_NewGenIoT21";"";369000569;2;39;29;6439;93;-1960;99;73;"3";"";"--";"--";""""",";"no";"Да";"2019-07-23"
"u_XDK Bosch.9";"";519897417;1;8;84;111;41;-2961;27;23;"220";"NO;";"ЂСЏР¶Рµ";" ";"STM32";"YES";"Нет";"2020-03-17"
"machineNewGenIoT_20";"Room-5";737580738;45;10;65;2296;80;2067;81;67;"5";"no";"апр";"no";"STM32";"-";"-";"2017-12-18"
"PLCFestoR267-8";"";77964796;43;4;35;8631;71;1480;71;71;"3";"";"+";"1";""""",";"yes";"ЂСЏР¶Рµ";"2019-04-14"
"PLC_IIoT/13";"Room/14";445421700;40;41;31;4258;29;-2142;54;67;"5";"";"нет";"yes";""""",";"1";"Да";"2019-08-19"
"machineFanuc14";"Station#40";63355203;47;10;76;5188;85;-873;39;85;"5";"";"ЂСЏР¶Рµ";"Да";"ESP32";"ЂСЏР¶Рµ";"no";"2019-01-02"
"machineBosch14";"Station.18";472412869;43;39;40;6958;42;-321;98;47;"5";"-";"yes";"N/I";"ESP ";"Да";"NO";"2019-01-09"
"PLCVersaIoT-10";"";424867289;49;23;46;6697;50;-961;82;31;"3";"";"yes";"нет";""""",";"
";"апр";"2018-06-03"
